Region/Country/Area,Country/Area name,Year,Variables,"Enrollment in primary, lower secondary and upper secondary education levels"
760,Syrian Arab Republic,2013,Gross enrollment ratio - Lower secondary level (female),57.5
760,Syrian Arab Republic,2013,Students enrolled in upper secondary education (thousands),411
760,Syrian Arab Republic,2013,Gross enrollment ratio - Upper secondary level (male),29.5
760,Syrian Arab Republic,2013,Gross enrollment ratio - Upper secondary level (female),32.3
760,Syrian Arab Republic,2022,Students enrolled in primary education (thousands),"2,170"
760,Syrian Arab Republic,2022,Gross enrollment ratio - Primary (male),74.4
760,Syrian Arab Republic,2022,Gross enrollment ratio - Primary (female),74.3
760,Syrian Arab Republic,2022,Students enrolled in lower secondary education (thousands),866
760,Syrian Arab Republic,2022,Gross enrollment ratio - Lower secondary level (male),46.5
760,Syrian Arab Republic,2022,Gross enrollment ratio - Lower secondary level (female),51.0
760,Syrian Arab Republic,2022,Students enrolled in upper secondary education (thousands),455
760,Syrian Arab Republic,2022,Gross enrollment ratio - Upper secondary level (male),25.2
760,Syrian Arab Republic,2022,Gross enrollment ratio - Upper secondary level (female),29.9
762,Tajikistan,2005,Students enrolled in primary education (thousands),693
762,Tajikistan,2005,Gross enrollment ratio - Primary (male),102.0
762,Tajikistan,2005,Gross enrollment ratio - Primary (female),93.8
762,Tajikistan,2005,Students enrolled in lower secondary education (thousands),802
762,Tajikistan,2005,Gross enrollment ratio - Lower secondary level (male),98.1
762,Tajikistan,2005,Gross enrollment ratio - Lower secondary level (female),84.0
762,Tajikistan,2005,Students enrolled in upper secondary education (thousands),182
762,Tajikistan,2005,Gross enrollment ratio - Upper secondary level (male),66.7
762,Tajikistan,2005,Gross enrollment ratio - Upper secondary level (female),39.2
762,Tajikistan,2010,Students enrolled in primary education (thousands),682
762,Tajikistan,2010,Gross enrollment ratio - Primary (male),97.2
762,Tajikistan,2010,Gross enrollment ratio - Primary (female),93.6
762,Tajikistan,2010,Students enrolled in lower secondary education (thousands),826
762,Tajikistan,2010,Gross enrollment ratio - Lower secondary level (male),100.1
762,Tajikistan,2010,Gross enrollment ratio - Lower secondary level (female),89.1
762,Tajikistan,2010,Students enrolled in upper secondary education (thousands),206
762,Tajikistan,2010,Gross enrollment ratio - Upper secondary level (male),73.6
762,Tajikistan,2010,Gross enrollment ratio - Upper secondary level (female),47.5
762,Tajikistan,2013,Students enrolled in primary education (thousands),665
762,Tajikistan,2013,Gross enrollment ratio - Primary (male),92.8
762,Tajikistan,2013,Gross enrollment ratio - Primary (female),90.9
762,Tajikistan,2013,Students enrolled in lower secondary education (thousands),827
762,Tajikistan,2013,Gross enrollment ratio - Lower secondary level (male),98.3
762,Tajikistan,2013,Gross enrollment ratio - Lower secondary level (female),90.9
762,Tajikistan,2013,Students enrolled in upper secondary education (thousands),236
762,Tajikistan,2013,Gross enrollment ratio - Upper secondary level (male),79.4
762,Tajikistan,2013,Gross enrollment ratio - Upper secondary level (female),57.2
762,Tajikistan,2015,Students enrolled in primary education (thousands),683
762,Tajikistan,2015,Gross enrollment ratio - Primary (male),92.0
762,Tajikistan,2015,Gross enrollment ratio - Primary (female),90.5
762,Tajikistan,2015,Students enrolled in lower secondary education (thousands),822
762,Tajikistan,2015,Gross enrollment ratio - Lower secondary level (male),95.1
762,Tajikistan,2015,Gross enrollment ratio - Lower secondary level (female),90.9
762,Tajikistan,2017,Students enrolled in primary education (thousands),771
762,Tajikistan,2017,Gross enrollment ratio - Primary (male),96.7
762,Tajikistan,2017,Gross enrollment ratio - Primary (female),95.1
762,Tajikistan,2017,Students enrolled in lower secondary education (thousands),810
762,Tajikistan,2017,Gross enrollment ratio - Lower secondary level (male),91.5
762,Tajikistan,2017,Gross enrollment ratio - Lower secondary level (female),89.2
764,Thailand,2005,Students enrolled in primary education (thousands),"5,975"
764,Thailand,2005,Gross enrollment ratio - Primary (male),105.4
764,Thailand,2005,Gross enrollment ratio - Primary (female),103.3
764,Thailand,2005,Students enrolled in lower secondary education (thousands),"2,753"
764,Thailand,2005,Gross enrollment ratio - Lower secondary level (male),94.0
764,Thailand,2005,Gross enrollment ratio - Lower secondary level (female),96.6
764,Thailand,2005,Students enrolled in upper secondary education (thousands),"1,780"
764,Thailand,2005,Gross enrollment ratio - Upper secondary level (male),61.5
764,Thailand,2005,Gross enrollment ratio - Upper secondary level (female),70.1
764,Thailand,2010,Students enrolled in primary education (thousands),"5,147"
764,Thailand,2010,Gross enrollment ratio - Primary (male),104.7
764,Thailand,2010,Gross enrollment ratio - Primary (female),103.6
764,Thailand,2010,Students enrolled in lower secondary education (thousands),"2,798"
764,Thailand,2010,Gross enrollment ratio - Lower secondary level (male),94.5
764,Thailand,2010,Gross enrollment ratio - Lower secondary level (female),95.7
764,Thailand,2010,Students enrolled in upper secondary education (thousands),"2,009"
764,Thailand,2010,Gross enrollment ratio - Upper secondary level (male),63.5
764,Thailand,2010,Gross enrollment ratio - Upper secondary level (female),76.3
764,Thailand,2015,Students enrolled in primary education (thousands),"5,081"
764,Thailand,2015,Gross enrollment ratio - Primary (male),108.6
764,Thailand,2015,Gross enrollment ratio - Primary (female),102.4
764,Thailand,2015,Students enrolled in lower secondary education (thousands),"3,290"
764,Thailand,2015,Gross enrollment ratio - Lower secondary level (male),139.8
764,Thailand,2015,Gross enrollment ratio - Lower secondary level (female),129.3
764,Thailand,2015,Students enrolled in upper secondary education (thousands),"3,467"
764,Thailand,2015,Gross enrollment ratio - Upper secondary level (male),127.3
764,Thailand,2015,Gross enrollment ratio - Upper secondary level (female),127.8
764,Thailand,2022,Students enrolled in primary education (thousands),"4,725"
764,Thailand,2022,Gross enrollment ratio - Primary (male),102.0
764,Thailand,2022,Gross enrollment ratio - Primary (female),101.2
764,Thailand,2022,Students enrolled in lower secondary education (thousands),"2,596"
764,Thailand,2022,Gross enrollment ratio - Lower secondary level (male),104.6
764,Thailand,2022,Gross enrollment ratio - Lower secondary level (female),116.6
764,Thailand,2022,Students enrolled in upper secondary education (thousands),"2,439"
764,Thailand,2022,Gross enrollment ratio - Upper secondary level (male),100.6
764,Thailand,2022,Gross enrollment ratio - Upper secondary level (female),101.3
626,Timor-Leste,2003,Students enrolled in primary education (thousands),184
626,Timor-Leste,2003,Students enrolled in lower secondary education (thousands),38
626,Timor-Leste,2003,Students enrolled in upper secondary education (thousands),21
626,Timor-Leste,2005,Students enrolled in primary education (thousands),178
626,Timor-Leste,2005,Gross enrollment ratio - Primary (male),117.0
626,Timor-Leste,2005,Gross enrollment ratio - Primary (female),111.4
626,Timor-Leste,2010,Students enrolled in primary education (thousands),230
626,Timor-Leste,2010,Gross enrollment ratio - Primary (male),128.2
626,Timor-Leste,2010,Gross enrollment ratio - Primary (female),127.8
626,Timor-Leste,2010,Students enrolled in lower secondary education (thousands),61
626,Timor-Leste,2010,Gross enrollment ratio - Lower secondary level (male),76.9
626,Timor-Leste,2010,Gross enrollment ratio - Lower secondary level (female),80.6
626,Timor-Leste,2010,Students enrolled in upper secondary education (thousands),41
626,Timor-Leste,2010,Gross enrollment ratio - Upper secondary level (male),57.2
626,Timor-Leste,2010,Gross enrollment ratio - Upper secondary level (female),55.7
626,Timor-Leste,2015,Students enrolled in primary education (thousands),244
626,Timor-Leste,2015,Gross enrollment ratio - Primary (male),125.8
626,Timor-Leste,2015,Gross enrollment ratio - Primary (female),127.9
626,Timor-Leste,2015,Students enrolled in lower secondary education (thousands),78
626,Timor-Leste,2015,Gross enrollment ratio - Lower secondary level (male),81.2
626,Timor-Leste,2015,Gross enrollment ratio - Lower secondary level (female),88.2
626,Timor-Leste,2015,Students enrolled in upper secondary education (thousands),51
626,Timor-Leste,2015,Gross enrollment ratio - Upper secondary level (male),58.3
626,Timor-Leste,2015,Gross enrollment ratio - Upper secondary level (female),62.9
626,Timor-Leste,2020,Students enrolled in primary education (thousands),203
626,Timor-Leste,2020,Gross enrollment ratio - Primary (male),110.0
626,Timor-Leste,2020,Gross enrollment ratio - Primary (female),111.6
626,Timor-Leste,2020,Students enrolled in lower secondary education (thousands),89
626,Timor-Leste,2020,Gross enrollment ratio - Lower secondary level (male),88.0
626,Timor-Leste,2020,Gross enrollment ratio - Lower secondary level (female),98.7
626,Timor-Leste,2020,Students enrolled in upper secondary education (thousands),73
626,Timor-Leste,2020,Gross enrollment ratio - Upper secondary level (male),70.6
626,Timor-Leste,2020,Gross enrollment ratio - Upper secondary level (female),84.1
768,Togo,2005,Students enrolled in primary education (thousands),997
768,Togo,2005,Gross enrollment ratio - Primary (male),119.6
768,Togo,2005,Gross enrollment ratio - Primary (female),102.9
768,Togo,2005,Students enrolled in lower secondary education (thousands),316
768,Togo,2005,Gross enrollment ratio - Lower secondary level (male),75.5
768,Togo,2005,Gross enrollment ratio - Lower secondary level (female),43.6
768,Togo,2005,Students enrolled in upper secondary education (thousands),89
768,Togo,2005,Gross enrollment ratio - Upper secondary level (male),34.5
768,Togo,2005,Gross enrollment ratio - Upper secondary level (female),14.2
768,Togo,2007,Students enrolled in primary education (thousands),"1,022"
768,Togo,2007,Gross enrollment ratio - Primary (male),115.6
768,Togo,2007,Gross enrollment ratio - Primary (female),101.4
768,Togo,2007,Students enrolled in lower secondary education (thousands),300
768,Togo,2007,Gross enrollment ratio - Lower secondary level (male),68.5
768,Togo,2007,Gross enrollment ratio - Lower secondary level (female),39.8
768,Togo,2007,Students enrolled in upper secondary education (thousands),109
768,Togo,2007,Gross enrollment ratio - Upper secondary level (male),39.9
768,Togo,2007,Gross enrollment ratio - Upper secondary level (female),17.0
768,Togo,2010,Students enrolled in primary education (thousands),"1,287"
768,Togo,2010,Gross enrollment ratio - Primary (male),131.3
768,Togo,2010,Gross enrollment ratio - Primary (female),120.0
768,Togo,2011,Students enrolled in primary education (thousands),"1,300"
768,Togo,2011,Gross enrollment ratio - Primary (male),128.7
768,Togo,2011,Gross enrollment ratio - Primary (female),118.7
768,Togo,2011,Students enrolled in lower secondary education (thousands),400
768,Togo,2011,Students enrolled in upper secondary education (thousands),146
768,Togo,2015,Students enrolled in primary education (thousands),"1,498"
768,Togo,2015,Gross enrollment ratio - Primary (male),130.5
768,Togo,2015,Gross enrollment ratio - Primary (female),125.9
768,Togo,2021,Students enrolled in primary education (thousands),"1,629"
768,Togo,2021,Gross enrollment ratio - Primary (male),122.5
768,Togo,2021,Gross enrollment ratio - Primary (female),119.7
768,Togo,2021,Students enrolled in lower secondary education (thousands),630
768,Togo,2021,Gross enrollment ratio - Lower secondary level (male),85.9
768,Togo,2021,Gross enrollment ratio - Lower secondary level (female),73.2
768,Togo,2021,Students enrolled in upper secondary education (thousands),222
768,Togo,2021,Gross enrollment ratio - Upper secondary level (male),47.4
768,Togo,2021,Gross enrollment ratio - Upper secondary level (female),35.6
768,Togo,2022,Students enrolled in primary education (thousands),"1,672"
768,Togo,2022,Gross enrollment ratio - Primary (male),123.7
768,Togo,2022,Gross enrollment ratio - Primary (female),121.2
772,Tokelau,2003,Students enrolled in primary education (thousands),0
772,Tokelau,2003,Gross enrollment ratio - Primary (male),87.6
772,Tokelau,2003,Gross enrollment ratio - Primary (female),117.5
772,Tokelau,2003,Students enrolled in lower secondary education (thousands),0
772,Tokelau,2003,Gross enrollment ratio - Lower secondary level (male),115.4
772,Tokelau,2003,Gross enrollment ratio - Lower secondary level (female),117.6
772,Tokelau,2003,Students enrolled in upper secondary education (thousands),0
