Region/Country/Area,Country/Area name,Year,Variables,Data values
344,"China, Hong Kong SAR",2022,Basic access to computers by level of education: Lower secondary,100
344,"China, Hong Kong SAR",2022,Basic access to computers by level of education: Upper secondary,100
344,"China, Hong Kong SAR",2022,Ratio of girls to boys in primary education,0.98
344,"China, Hong Kong SAR",2022,Ratio of girls to boys in lower secondary education,0.98
344,"China, Hong Kong SAR",2022,Ratio of girls to boys in upper secondary education,0.97
356,India,2022,Students enrolled in primary education (thousands),"131,348"
356,India,2022,Gross enrollment ratio - Primary (male),111.3
356,India,2022,Gross enrollment ratio - Primary (female),110.8
356,India,2022,Students enrolled in lower secondary education (thousands),"66,914"
356,India,2022,Gross enrollment ratio - Lower secondary level (male),90.9
356,India,2022,Gross enrollment ratio - Lower secondary level (female),92.9
356,India,2022,Students enrolled in upper secondary education (thousands),"72,184"
356,India,2022,Gross enrollment ratio - Upper secondary level (male),75.2
356,India,2022,Gross enrollment ratio - Upper secondary level (female),71.3
356,India,2022,Ratio of girls to boys in primary education,1
356,India,2022,Ratio of girls to boys in lower secondary education,1.02
356,India,2022,Ratio of girls to boys in upper secondary education,0.95
410,Republic of Korea,2022,Teachers at primary level,"169,496"
410,Republic of Korea,2022,Teachers at lower secondary level,"105,841"
410,Republic of Korea,2022,Teachers at upper secondary level,"123,157"
410,Republic of Korea,2022,Students enrolled in primary education (thousands),"2,674"
410,Republic of Korea,2022,Gross enrollment ratio - Primary (male),99.2
410,Republic of Korea,2022,Gross enrollment ratio - Primary (female),98.9
410,Republic of Korea,2022,Students enrolled in lower secondary education (thousands),"1,361"
410,Republic of Korea,2022,Gross enrollment ratio - Lower secondary level (male),99.6
410,Republic of Korea,2022,Gross enrollment ratio - Lower secondary level (female),99.6
410,Republic of Korea,2022,Students enrolled in upper secondary education (thousands),"1,271"
410,Republic of Korea,2022,Gross enrollment ratio - Upper secondary level (male),96.7
410,Republic of Korea,2022,Gross enrollment ratio - Upper secondary level (female),95.7
410,Republic of Korea,2022,Ratio of girls to boys in primary education,1
410,Republic of Korea,2022,Ratio of girls to boys in lower secondary education,1
410,Republic of Korea,2022,Ratio of girls to boys in upper secondary education,0.99
428,Latvia,2022,Teachers at primary level,"9,923"
428,Latvia,2022,Teachers at lower secondary level,"7,574"
428,Latvia,2022,Teachers at upper secondary level,"5,501"
428,Latvia,2022,Students enrolled in primary education (thousands),119
428,Latvia,2022,Gross enrollment ratio - Primary (male),99.4
428,Latvia,2022,Gross enrollment ratio - Primary (female),99.5
428,Latvia,2022,Students enrolled in lower secondary education (thousands),63
428,Latvia,2022,Gross enrollment ratio - Lower secondary level (male),101.1
428,Latvia,2022,Gross enrollment ratio - Lower secondary level (female),100.2
428,Latvia,2022,Students enrolled in upper secondary education (thousands),61
428,Latvia,2022,Gross enrollment ratio - Upper secondary level (male),108.1
428,Latvia,2022,Gross enrollment ratio - Upper secondary level (female),110.8
428,Latvia,2022,Ratio of girls to boys in primary education,1
428,Latvia,2022,Ratio of girls to boys in lower secondary education,0.99
428,Latvia,2022,Ratio of girls to boys in upper secondary education,1.02
440,Lithuania,2022,Basic access to computers by level of education: Primary,95.8
440,Lithuania,2022,Basic access to computers by level of education: Lower secondary,97
440,Lithuania,2022,Basic access to computers by level of education: Upper secondary,91
446,"China, Macao SAR",2022,Teachers at primary level,"2,752"
446,"China, Macao SAR",2022,Teachers with minimum required qualifications at primary level,99.1
446,"China, Macao SAR",2022,Teachers at lower secondary level,"1,365"
446,"China, Macao SAR",2022,Teachers with minimum required qualifications at lower secondary level,93.7
446,"China, Macao SAR",2022,Teachers at upper secondary level,"1,404"
446,"China, Macao SAR",2022,Teachers with minimum required qualifications at upper secondary level,93.2
446,"China, Macao SAR",2022,Students enrolled in primary education (thousands),37
446,"China, Macao SAR",2022,Gross enrollment ratio - Primary (male),83.1
446,"China, Macao SAR",2022,Gross enrollment ratio - Primary (female),87.1
446,"China, Macao SAR",2022,Students enrolled in lower secondary education (thousands),16
446,"China, Macao SAR",2022,Gross enrollment ratio - Lower secondary level (male),98.2
446,"China, Macao SAR",2022,Gross enrollment ratio - Lower secondary level (female),92.5
446,"China, Macao SAR",2022,Students enrolled in upper secondary education (thousands),13
446,"China, Macao SAR",2022,Gross enrollment ratio - Upper secondary level (male),83.2
446,"China, Macao SAR",2022,Gross enrollment ratio - Upper secondary level (female),86.3
446,"China, Macao SAR",2022,Basic access to computers by level of education: Primary,100
446,"China, Macao SAR",2022,Basic access to computers by level of education: Lower secondary,100
446,"China, Macao SAR",2022,Basic access to computers by level of education: Upper secondary,100
446,"China, Macao SAR",2022,Ratio of girls to boys in primary education,1.05
446,"China, Macao SAR",2022,Ratio of girls to boys in lower secondary education,0.94
446,"China, Macao SAR",2022,Ratio of girls to boys in upper secondary education,1.04
470,Malta,2022,Students enrolled in primary education (thousands),27
470,Malta,2022,Gross enrollment ratio - Primary (male),93.5
470,Malta,2022,Gross enrollment ratio - Primary (female),93.6
470,Malta,2022,Students enrolled in lower secondary education (thousands),14
470,Malta,2022,Gross enrollment ratio - Lower secondary level (male),101.9
470,Malta,2022,Gross enrollment ratio - Lower secondary level (female),99.5
470,Malta,2022,Students enrolled in upper secondary education (thousands),18
470,Malta,2022,Gross enrollment ratio - Upper secondary level (male),103
470,Malta,2022,Gross enrollment ratio - Upper secondary level (female),105.7
470,Malta,2022,Ratio of girls to boys in primary education,1
470,Malta,2022,Ratio of girls to boys in lower secondary education,0.98
470,Malta,2022,Ratio of girls to boys in upper secondary education,1.03
484,Mexico,2022,Teachers at primary level,"567,929"
484,Mexico,2022,Teachers at lower secondary level,"441,631"
484,Mexico,2022,Teachers at upper secondary level,"419,513"
484,Mexico,2022,Students enrolled in primary education (thousands),"13,502"
484,Mexico,2022,Gross enrollment ratio - Primary (male),101.9
484,Mexico,2022,Gross enrollment ratio - Primary (female),102.1
484,Mexico,2022,Students enrolled in lower secondary education (thousands),"7,882"
484,Mexico,2022,Gross enrollment ratio - Lower secondary level (male),111
484,Mexico,2022,Gross enrollment ratio - Lower secondary level (female),125.9
484,Mexico,2022,Students enrolled in upper secondary education (thousands),"5,231"
484,Mexico,2022,Gross enrollment ratio - Upper secondary level (male),73.2
484,Mexico,2022,Gross enrollment ratio - Upper secondary level (female),83.8
484,Mexico,2022,Ratio of girls to boys in primary education,1
484,Mexico,2022,Ratio of girls to boys in lower secondary education,1.12
484,Mexico,2022,Ratio of girls to boys in upper secondary education,1.13
492,Monaco,2022,Students enrolled in primary education (thousands),2
492,Monaco,2022,Students enrolled in lower secondary education (thousands),2
492,Monaco,2022,Students enrolled in upper secondary education (thousands),2
492,Monaco,2022,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),7.6
492,Monaco,2022,All staff compensation as % of total expenditure in public institutions (%),47.4
492,Monaco,2022,Capital expenditure as % of total expenditure in public institutions (%),44.9
492,Monaco,2022,Basic access to computers by level of education: Primary,100
492,Monaco,2022,Basic access to computers by level of education: Lower secondary,100
492,Monaco,2022,Basic access to computers by level of education: Upper secondary,100
498,Republic of Moldova,2022,Teachers at primary level,"7,525"
498,Republic of Moldova,2022,Teachers with minimum required qualifications at primary level,100
498,Republic of Moldova,2022,Students enrolled in primary education (thousands),138
498,Republic of Moldova,2022,Gross enrollment ratio - Primary (male),107
498,Republic of Moldova,2022,Gross enrollment ratio - Primary (female),106
498,Republic of Moldova,2022,Students enrolled in lower secondary education (thousands),161
498,Republic of Moldova,2022,Gross enrollment ratio - Lower secondary level (male),104.4
498,Republic of Moldova,2022,Gross enrollment ratio - Lower secondary level (female),103.8
498,Republic of Moldova,2022,Students enrolled in upper secondary education (thousands),69
498,Republic of Moldova,2022,Gross enrollment ratio - Upper secondary level (male),82.6
498,Republic of Moldova,2022,Gross enrollment ratio - Upper secondary level (female),83.7
498,Republic of Moldova,2022,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.8
498,Republic of Moldova,2022,All staff compensation as % of total expenditure in public institutions (%),67.9
498,Republic of Moldova,2022,Capital expenditure as % of total expenditure in public institutions (%),8.3
498,Republic of Moldova,2022,Basic access to computers by level of education: Primary,100
498,Republic of Moldova,2022,Basic access to computers by level of education: Lower secondary,100
498,Republic of Moldova,2022,Basic access to computers by level of education: Upper secondary,100
498,Republic of Moldova,2022,Ratio of girls to boys in primary education,0.99
498,Republic of Moldova,2022,Ratio of girls to boys in lower secondary education,0.99
498,Republic of Moldova,2022,Ratio of girls to boys in upper secondary education,1.01
499,Montenegro,2022,Teachers at upper secondary level,"2,104"
499,Montenegro,2022,Students enrolled in primary education (thousands),38
499,Montenegro,2022,Gross enrollment ratio - Primary (male),100.7
499,Montenegro,2022,Gross enrollment ratio - Primary (female),100.7
499,Montenegro,2022,Students enrolled in lower secondary education (thousands),31
499,Montenegro,2022,Gross enrollment ratio - Lower secondary level (male),97.7
499,Montenegro,2022,Gross enrollment ratio - Lower secondary level (female),96.2
499,Montenegro,2022,Students enrolled in upper secondary education (thousands),25
499,Montenegro,2022,Gross enrollment ratio - Upper secondary level (male),84
499,Montenegro,2022,Gross enrollment ratio - Upper secondary level (female),86.4
499,Montenegro,2022,Ratio of girls to boys in primary education,1
499,Montenegro,2022,Ratio of girls to boys in lower secondary education,0.98
499,Montenegro,2022,Ratio of girls to boys in upper secondary education,1.03
528,Netherlands (Kingdom of the),2022,Gross enrollment ratio - Lower secondary level (male),70
528,Netherlands (Kingdom of the),2022,Basic access to computers by level of education: Primary,100
528,Netherlands (Kingdom of the),2022,Basic access to computers by level of education: Lower secondary,100
528,Netherlands (Kingdom of the),2022,Basic access to computers by level of education: Upper secondary,100
